"reference";"total_length";"total_volume";"mean_circ";"num_orders";"length_ord01";"volume_ord01";"circ_ord01";"inv_circ_ord01"
07_04_cl_dw_cluster_6_QSM;2.47305250167847;0.000793063163757324;5.98931772908969;3;1.89872288703918;0.00058757509291172;6.85849938994993;NA
07_04_cl_dw_cluster_60_QSM;1.9547336101532;0.000595594882965088;5.95673351459673;3;1.38089253008366;0.00033493360504508;6.06295417707148;NA
07_04_cl_dw_cluster_61_QSM;16.8402709960938;0.0062273473739624;6.24357395877489;5;13.3721046447754;0.00467964863777161;6.51578163772379;21.6114196080872
07_04_cl_dw_cluster_62_QSM;5.78001689910889;0.00203002023696899;6.40291944080192;3;5.21735787391663;0.0016977127790451;6.4899494145003;NA
07_04_cl_dw_cluster_63_QSM;5.80804061889648;0.00220589733123779;6.48299462697691;3;3.85321474075317;0.00130861657857895;6.90185307391908;NA
07_04_cl_dw_cluster_64_QSM;1.27592658996582;0.00045307058095932;6.35301244575908;1;NA;NA;6.35301244575908;NA
07_04_cl_dw_cluster_65_QSM;3.39453458786011;0.00104683840274811;5.61721929824158;3;2.47844243049622;0.000612174868583679;6.49941334536535;NA
07_04_cl_dw_cluster_66_QSM;13.5013370513916;0.00494971704483032;6.24824058992679;5;7.80945086479187;0.00280551826953888;7.76135040559552;NA
07_04_cl_dw_cluster_67_QSM;1.62683773040771;0.000890498816967011;8.13055257643579;1;NA;NA;8.13055257643579;NA
07_04_cl_dw_cluster_68_QSM;8.86542510986328;0.00325358295440674;6.36719437090554;4;5.37313318252563;0.00181832492351532;7.14815418359948;NA
07_04_cl_dw_cluster_69_QSM;1.77880692481995;0.000537452816963196;5.94559313094176;2;1.13401407003403;0.000316652029752731;5.96166592121995;NA
07_04_cl_dw_cluster_7_QSM;37.2959327697754;0.0545726318359375;9.60158485282001;4;25.4418783187866;0.0394529609680176;14.7836163149289;29.5607350998672
07_04_cl_dw_cluster_70_QSM;2.92293691635132;0.00142648816108704;7.25476509294321;3;2.14734733104706;0.000886542096734047;7.64150684074313;NA
07_04_cl_dw_cluster_71_QSM;1.29491114616394;0.00140683889389038;11.5150412714607;2;0.717781364917755;0.000859803527593613;11.6141013647969;NA
07_04_cl_dw_cluster_72_QSM;14.6753597259521;0.00517993688583374;6.00049534150987;4;9.44636654853821;0.00314674580097198;7.3231653239714;NA
07_04_cl_dw_cluster_73_QSM;5.5617618560791;0.00163949990272522;5.87163332038712;3;4.62780117988586;0.00139433193206787;5.75592079269862;NA
07_04_cl_dw_cluster_74_QSM;2.84041976928711;0.00101955771446228;6.37975078854739;3;2.01921647787094;0.000517264902591705;6.47147362763296;NA
07_04_cl_dw_cluster_75_QSM;1.72300505638123;0.0017726194858551;10.9915870303029;2;1.05799701809883;0.000837605461478233;11.1163579126985;NA
07_04_cl_dw_cluster_76_QSM;5.73664665222168;0.00281079959869385;7.52611921054009;3;4.34224247932434;0.00203736007213593;8.06012708016258;NA
07_04_cl_dw_cluster_8_QSM;42.2361221313477;0.0197919158935547;7.25088550035443;6;16.4964761734009;0.00874694848060608;8.70599364236089;NA
07_04_cl_dw_cluster_9_QSM;1.63146042823792;0.000991718351840973;8.42345829027733;2;0.872177466750145;0.000568939968943596;8.29138062231231;NA
BM01_cl_dw_cluster_1_QSM;22.9916954040527;0.00823671531677246;6.05843805408466;6;7.49685072898865;0.00307187950611115;7.87261698666887;NA
BM01_cl_dw_cluster_10_QSM;11.9524936676025;0.0100110855102539;9.76109764261123;4;8.11162090301514;0.00642877554893494;10.4683095379346;23.340811141329
BM01_cl_dw_cluster_100_QSM;30.8586349487305;0.00760347700119019;5.12837277697835;6;8.35662055015564;0.00231057894229889;6.44903841451232;NA
BM01_cl_dw_cluster_101_QSM;11.8453092575073;0.0152973852157593;12.2490321504984;3;5.43764281272888;0.00939136409759522;14.4053401761361;NA
BM01_cl_dw_cluster_102_QSM;12.1712617874146;0.031968843460083;16.385328839021;3;7.32943391799927;0.0225034580230713;19.6444452633676;25.2631135855132
BM01_cl_dw_cluster_103_QSM;3.30005788803101;0.00175932276248932;7.91522189123892;3;2.52599364519119;0.00143967720866203;7.60949615082039;NA
BM01_cl_dw_cluster_104_QSM;15.3023595809937;0.00875492191314697;7.9578864728222;5;8.40873956680298;0.00537182140350342;9.41372249358329;NA
BM01_cl_dw_cluster_105_QSM;14.5460767745972;0.0154389591217041;10.5205715137788;3;11.4516756534576;0.0121092820167542;12.4757819987397;NA
BM01_cl_dw_cluster_106_QSM;9.61382579803467;0.0203820667266846;14.6912445421273;3;8.09777235984802;0.0153100214004517;18.9337445877837;24.4108994359446
BM01_cl_dw_cluster_108_QSM;7.7793083190918;0.00716661071777344;10.6867225440265;2;7.027024269104;0.00639583373069763;10.7690983407435;NA
BM01_cl_dw_cluster_109_QSM;9.4997730255127;0.00451372957229614;6.97795544343568;5;5.09024143218994;0.00259144866466522;8.99225556977035;NA
BM01_cl_dw_cluster_110_QSM;10.6836643218994;0.00317458605766296;5.69446576878489;5;5.03378367424011;0.00163219249248505;6.56248879823066;NA
BM01_cl_dw_cluster_111_QSM;5.83956670761108;0.00572568225860596;10.6856827018557;3;5.1097856760025;0.00512787055969238;10.4498858600865;NA
BM01_cl_dw_cluster_112_QSM;7.73963260650635;0.00204989099502563;5.50035128451077;3;6.52384233474731;0.00160489869117737;6.11186373624065;NA
BM01_cl_dw_cluster_114_QSM;11.1258964538574;0.00327117514610291;5.56311759199487;4;8.24165296554565;0.00250717175006866;6.53178342546572;NA
BM01_cl_dw_cluster_115_QSM;11.1053152084351;0.00342260122299194;5.98237448416934;5;6.26706922054291;0.00207754284143448;7.83823307437164;NA
BM01_cl_dw_cluster_116_QSM;10.1071376800537;0.00394678401947021;6.32768200824569;4;5.91698050498962;0.00242654585838318;7.52859211568723;NA
BM01_cl_dw_cluster_117_QSM;6.46184873580933;0.0125118274688721;14.4691475776641;2;6.1078736782074;0.00987400770187378;15.6995481841916;37.484586352624
BM01_cl_dw_cluster_119_QSM;1.50190162658691;0.001838911652565;11.2774410219994;2;0.686102747917175;0.000384325958788395;12.224761480099;23.1190491451946
BM01_cl_dw_cluster_12_QSM;6.77774953842163;0.0020199453830719;5.73626686461149;4;5.14582467079163;0.00149435150623322;6.09886217618513;NA
BM01_cl_dw_cluster_120_QSM;19.7318115234375;0.00417399024963379;4.90119415129004;5;6.12942552566528;0.0013447205722332;5.74004913763282;NA
BM01_cl_dw_cluster_121_QSM;5.08178997039795;0.00222341251373291;7.22368083670462;3;3.49402105808258;0.00147597515583038;7.59030581029959;NA
BM01_cl_dw_cluster_124_QSM;17.662899017334;0.0054152979850769;5.76448812702856;5;8.21471810340881;0.0030626392364502;7.18619018510625;NA
BM01_cl_dw_cluster_125_QSM;4.78038692474365;0.00311284899711609;8.68630504704726;6;1.58211708068848;0.00135474723577499;10.7043143082856;NA
BM01_cl_dw_cluster_126_QSM;4.80077505111694;0.00273635005950928;8.0451901389894;3;3.85629594326019;0.00225620913505554;9.05347028971711;NA
BM01_cl_dw_cluster_127_QSM;4.16717386245728;0.00302817511558533;9.24591381200209;4;2.85148513317108;0.00211735343933105;10.5582719069926;NA
BM01_cl_dw_cluster_128_QSM;8.21332359313965;0.00237647533416748;5.57903032784399;4;6.36391758918762;0.00178969877958298;6.1713207062532;NA
BM01_cl_dw_cluster_129_QSM;2.62834215164185;0.00189345002174377;9.21175188048768;3;1.99934482574463;0.00149862533807755;10.3007052688225;NA
BM01_cl_dw_cluster_13_QSM;1.18125009536743;0.000962114095687866;9.4489719351458;1;NA;NA;9.4489719351458;NA
BM01_cl_dw_cluster_130_QSM;12.3194808959961;0.0198342208862305;12.4762548859882;4;10.260814666748;0.0163256363868713;16.0625227879533;23.1806007796958
BM01_cl_dw_cluster_131_QSM;20.3812446594238;0.0055905704498291;5.59186170655407;5;9.25569820404053;0.00257666110992432;5.9787799728644;NA
BM01_cl_dw_cluster_132_QSM;13.6763496398926;0.0160924949645996;10.806692019433;3;11.9104604721069;0.011679114818573;14.0783578918411;31.9442241731579
BM01_cl_dw_cluster_133_QSM;6.66704320907593;0.00223517441749573;6.0577478147291;4;4.97676753997803;0.00150365751981735;6.45584007508083;NA
BM01_cl_dw_cluster_134_QSM;7.68128442764282;0.0146282930374146;12.4691310269953;3;6.69855880737305;0.00887123584747315;16.1634829391357;35.1071211739993
BM01_cl_dw_cluster_135_QSM;9.08276748657227;0.00326656198501587;6.18979798148627;4;5.4293646812439;0.00186692017316818;7.66493849204713;NA
BM01_cl_dw_cluster_136_QSM;20.643045425415;0.0053811092376709;5.43282283080014;5;11.2300724983215;0.00297178870439529;6.05333788219518;NA
BM01_cl_dw_cluster_137_QSM;13.8622560501099;0.00870060729980469;8.79973006237378;4;10.0641603469849;0.00651797008514404;9.47468895652439;NA
BM01_cl_dw_cluster_138_QSM;10.9364185333252;0.00332373332977295;5.60058728917658;6;4.95795595645905;0.00143846946954727;7.1148490655277;NA
BM01_cl_dw_cluster_139_QSM;9.11314010620117;0.00286845111846924;6.00349688299979;4;6.2983090877533;0.00185945969820023;6.43020708736401;NA
BM01_cl_dw_cluster_14_QSM;4.74577379226685;0.00246913266181946;7.9430899373775;2;3.7220898270607;0.00185882425308228;8.11518761169151;NA
BM01_cl_dw_cluster_141_QSM;7.73151874542236;0.00270071268081665;6.04823482787442;5;5.25568699836731;0.00169841200113297;7.45596836569906;NA
BM01_cl_dw_cluster_142_QSM;9.81168556213379;0.00231772756576538;4.91730334079733;5;4.75623857975006;0.00110144105553627;5.6125067628176;NA
BM01_cl_dw_cluster_143_QSM;8.8456506729126;0.00224240159988403;5.49693248183031;4;6.1434121131897;0.00157574260234833;6.29396677042857;NA
BM01_cl_dw_cluster_144_QSM;10.2054023742676;0.00267573070526123;5.52690120104645;4;6.7839583158493;0.00183545213937759;6.58018595974267;NA
BM01_cl_dw_cluster_145_QSM;3.99440717697144;0.00297879552841187;9.41870553476434;3;3.11507296562195;0.00241874748468399;11.3357618061024;NA
BM01_cl_dw_cluster_146_QSM;2.01231718063354;0.00149870085716248;9.21935102234077;2;1.51088300347328;0.00101620519161224;9.53505001170895;NA
BM01_cl_dw_cluster_147_QSM;5.1931619644165;0.00252478075027466;7.18361076450839;3;4.13524663448334;0.00193078196048737;8.54153641036325;NA
BM01_cl_dw_cluster_148_QSM;19.7020969390869;0.00472332286834717;5.15538412713481;6;6.41125869750977;0.0015750218629837;6.30125427185907;NA
BM01_cl_dw_cluster_149_QSM;8.95130348205566;0.0213243370056152;15.2076761631905;3;5.73689293861389;0.01434983253479;20.9347199978481;27.4355487537452
BM01_cl_dw_cluster_15_QSM;9.5932092666626;0.00317585039138794;6.15220925393279;4;5.56470692157745;0.00184309643507004;6.78698893984596;NA
BM01_cl_dw_cluster_150_QSM;7.1133074760437;0.00854140472412109;10.7059190381604;4;5.59029746055603;0.00573115396499634;11.9716832544809;24.2244318013905
BM01_cl_dw_cluster_151_QSM;30.3376579284668;0.0211644268035889;8.70790978196088;4;18.9874308109283;0.0144836301803589;10.8780884301393;NA
BM01_cl_dw_cluster_152_QSM;9.96762371063232;0.00248300051689148;5.31793105853481;5;4.84594058990479;0.00120275980234146;5.81228666757052;NA
BM01_cl_dw_cluster_153_QSM;9.47768211364746;0.00345680856704712;6.23607212682736;4;7.16689515113831;0.00237924766540527;6.90833443022577;NA
BM01_cl_dw_cluster_154_QSM;22.3659648895264;0.00686762857437134;5.95150616905579;6;9.57173037528992;0.00278108024597168;6.2008157639316;NA
BM01_cl_dw_cluster_155_QSM;3.44927358627319;0.0012416660785675;6.11848784218903;3;2.32630240917206;0.000654763221740723;6.62114303985092;NA
BM01_cl_dw_cluster_156_QSM;13.0400648117065;0.00322384166717529;5.34980453142506;5;3.99007093906403;0.000977166920900345;6.24885513892231;NA
BM01_cl_dw_cluster_157_QSM;7.79765939712524;0.00376513385772705;7.2467605911309;4;4.93840098381042;0.00255161702632904;8.36266961997569;NA
BM01_cl_dw_cluster_158_QSM;31.7696285247803;0.00856863880157471;5.51554992239803;8;7.89330053329468;0.00221738940477371;6.33227200946735;NA
BM01_cl_dw_cluster_159_QSM;3.85136222839355;0.0032772159576416;9.95179649268092;3;3.37670922279358;0.00292232060432434;10.7364659122147;NA
BM01_cl_dw_cluster_16_QSM;8.08932304382324;0.00226400661468506;5.61002963872142;4;4.74957656860352;0.00145085626840591;6.08296430494097;NA
BM01_cl_dw_cluster_160_QSM;13.635326385498;0.00499926376342773;6.42607505514635;6;8.34947633743286;0.00303792595863342;7.13179171898125;NA
BM01_cl_dw_cluster_161_QSM;5.58759355545044;0.0043505654335022;8.32462829843811;4;4.29943287372589;0.00358421039581299;10.8513898436895;NA
BM01_cl_dw_cluster_162_QSM;2.76258301734924;0.00305850958824158;11.6249359208816;2;2.3331726193428;0.0022266554236412;12.9763484888685;NA
BM01_cl_dw_cluster_163_QSM;6.19955110549927;0.00173281216621399;5.56069062134135;4;4.74483394622803;0.00123094809055328;6.63314168281791;NA
BM01_cl_dw_cluster_164_QSM;4.62185335159302;0.0329575004577637;21.8842313311993;3;3.31466865539551;0.0100554275512695;25.775716891327;40.51968597696
BM01_cl_dw_cluster_165_QSM;17.6628589630127;0.0136352863311768;8.63566711379386;5;9.17226982116699;0.00694499182701111;9.32843648247273;21.2292375263837
BM01_cl_dw_cluster_166_QSM;10.366099357605;0.00421187114715576;6.47347732128579;5;5.20440101623535;0.00197472578287125;8.70294726706549;NA
BM01_cl_dw_cluster_167_QSM;8.08204555511475;0.00329863953590393;6.58189825795846;4;5.72900915145874;0.00255398881435394;7.86420858658193;NA
BM01_cl_dw_cluster_168_QSM;4.76466226577759;0.00462745904922485;10.8264131224696;3;3.01691842079163;0.0030350878238678;12.0607325606445;NA
BM01_cl_dw_cluster_169_QSM;3.78096580505371;0.00186507487297058;6.70712430771437;3;3.00766479969025;0.00160384052991867;6.84732669103872;NA
BM01_cl_dw_cluster_17_QSM;4.88656091690063;0.00155332219600678;6.04947574812901;3;3.72433257102966;0.000906702727079391;6.09308863039854;NA
BM01_cl_dw_cluster_170_QSM;10.9179344177246;0.036090503692627;18.8232679873876;3;9.11586976051331;0.0323610754013062;25.1970130950196;25.1970130950196
BM01_cl_dw_cluster_172_QSM;10.5575695037842;0.00417967796325684;6.24682116618387;4;6.95129871368408;0.00275747048854828;7.46681829465233;NA
BM01_cl_dw_cluster_173_QSM;13.3457355499268;0.00446305274963379;6.22163794003729;5;5.35487604141235;0.00173792988061905;7.62549762762373;NA
BM01_cl_dw_cluster_174_QSM;16.9995937347412;0.00578836631774902;6.15792904991223;4;10.9937250614166;0.00394659006595612;6.37771438264984;NA
BM01_cl_dw_cluster_175_QSM;21.2335815429688;0.00842244720458984;6.54734409687634;4;12.1175241470337;0.00462724721431732;7.83840652742592;NA
BM01_cl_dw_cluster_176_QSM;2.50509810447693;0.00314150428771973;12.2206209013079;2;1.94665810465813;0.00238867746293545;12.5659732780066;NA
BM01_cl_dw_cluster_177_QSM;12.2686538696289;0.00524704933166504;6.63709889162855;4;6.44645988941193;0.00267742121219635;8.19517159876756;23.520328744672
BM01_cl_dw_cluster_178_QSM;7.41634368896484;0.00340764713287354;7.16193451118575;5;4.68378257751465;0.00220558607578278;8.32047168055047;NA
BM01_cl_dw_cluster_179_QSM;4.31014013290405;0.00442994022369385;10.2567640126662;3;2.99892020225525;0.00241133803129196;12.0946790056418;20.9676455374559
BM01_cl_dw_cluster_18_QSM;19.6347179412842;0.00592848587036133;5.78775066874369;5;8.64812064170837;0.00273780345916748;6.55322889510273;NA
BM01_cl_dw_cluster_180_QSM;4.72255849838257;0.00219750165939331;7.05134187877059;3;3.24074256420135;0.00143831121921539;7.58765313922236;NA
BM01_cl_dw_cluster_181_QSM;22.5711364746094;0.0109741163253784;7.28395494110903;5;12.6112236976624;0.00603538942337036;8.3459656399613;NA
BM01_cl_dw_cluster_182_QSM;2.26424050331116;0.00150237786769867;8.34438922934895;2;1.89774590730667;0.00111821472644806;9.07270503869613;NA
BM01_cl_dw_cluster_183_QSM;1.77641820907593;0.00192173635959625;11.154533430752;3;1.27762907743454;0.00154792433977127;10.7418134044449;NA
BM01_cl_dw_cluster_184_QSM;5.12937211990356;0.00512877178192139;9.55833243240765;4;4.01651000976562;0.00430308675765991;11.3486082935004;NA
BM01_cl_dw_cluster_185_QSM;6.93621921539307;0.00516317558288574;9.00825022796637;3;5.51961863040924;0.0036200447678566;9.70439697439479;20.0459895925007
BM01_cl_dw_cluster_186_QSM;15.4311809539795;0.00494671678543091;5.96026357799195;5;8.45449829101562;0.00278284114599228;7.21957619766723;NA
BM01_cl_dw_cluster_187_QSM;7.80695581436157;0.00337376666069031;5.9897044977616;5;5.02926898002625;0.00158958530426025;7.10502968463898;NA
BM01_cl_dw_cluster_188_QSM;5.61459827423096;0.00543194007873535;10.1984033552923;4;4.48703110218048;0.00409852659702301;12.481094837744;NA
